Composition,Glass_Forming,Composition_Length,num_elements
Zr15CuNi4,False,9,3
Zr15Fe2Si3,True,10,3
Zr15Fe72B13,True,11,3
Zr15Fe82B3,False,10,3
Zr15Ge3Mo2,True,10,3
Zr15Nb2Ge3,True,10,3
Zr15Nb2Si3,True,10,3
Zr15Ni9B,True,8,3
Zr15Si302,True,9,2
Zr15Si3Mo2,True,10,3
Zr15Si3Ru2,True,10,3
Zr15Ta2Si3,True,10,3
Zr15Ti2Si3,True,10,3
Zr15Ti3Si2,True,10,3
Zr15Ti4Si,True,9,3
Zr15V14Co71,True,11,3
Zr15V2Ge3,True,9,3
Zr15V2Si3,True,9,3
Zr16(AlNi)17,True,12,3
Zr16(Co11B)7,True,12,3
Zr16.3Co75.7Mo8,True,15,3
Zr16.3Co79.7Mo4,True,15,3
Zr16.5Co77.5Mo6,True,15,3
Zr16.5Cr16Co67.5,True,16,3
Zr16Al3Ni,True,9,3
Zr16AlNi3,True,9,3
Zr16AlNi33,True,10,3
Zr16Co71B13,True,11,3
Zr16Cu3B,True,8,3
Zr16Ni9,True,7,2
Zr16Si3Mo,True,9,3
Zr16Ti3Si,True,9,3
Zr16TiSi3,True,9,3
Zr17(Al6Ni5)3,True,13,3
Zr17(Ni3P)2,True,11,3
Zr17(SiNi3)2,True,12,3
Zr17.5Cr10Co72.5,True,16,3
Zr17.5Cr4Co78.5,True,15,3
Zr17.5Cr6Co76.5,True,15,3
Zr17.5Cr8Co74.5,True,15,3
Zr17.5Cu80B2.5,True,14,3
Zr17Al2Ni,False,9,3
Zr17Al57Ni26,True,12,3
Zr17Al59Ni24,True,12,3
Zr17Al65Ni18,True,12,3
Zr17AlNi2,True,9,3
Zr17Cr12Co71,True,12,3
Zr17Cr14Co69,True,12,3
Zr17Cr2Co81,True,11,3
Zr17Ge3,True,7,2
Zr17Si3,True,7,2
Zr17Ti13Si20,True,12,3
Zr17Ti3,True,7,2
Zr17Ti8Cu75,False,11,3
Zr18Cu7,False,7,2
Zr18Ni6P,True,8,3
Zr18Ni7,True,7,2
Zr18SiNi6,True,9,3
Zr18Ti35Cu47,True,12,3
Zr19Cu31,True,8,2
Zr19Fe6,True,7,2
Zr19Ti11Si70,True,12,3
Zr2(AlNi5)3,False,11,3
Zr2(CrCo5)3,True,11,3
Zr2(CrFe5)3,True,11,3
Zr2(Fe5B)3,True,10,3
Zr2(FeCo)9,True,10,3
Zr2(Ti5Si)3,True,11,3
Zr2(TiSi5)3,True,11,3
Zr2.5Nb8.5Co89,True,14,3
Zr21(AlNi)2,True,11,3
Zr21Al17Ni12,True,12,3
Zr21AlNi3,True,9,3
Zr21Cu28P,True,9,3
Zr21Nb22Cu57,True,12,3
Zr21Ti24Si55,True,12,3
Zr21Ti4Si25,True,11,3
Zr22.5Cu75B2.5,False,14,3
Zr22Ti13Si15,True,12,3
Zr23Al17Ni10,True,12,3
Zr23Nb20Cu57,True,12,3
Zr23Ti5Cu22,True,11,3
Zr23V30Ni47,True,11,3
Zr24.5V25Ni50.5,True,15,3
Zr24Cu75B,False,9,3
Zr27.5Cu70B2.5,True,14,3
Zr27Cu23,False,8,2
Zr27V20Ni53,True,11,3
Zr28(Nb5Cu19)3,True,14,3
Zr28.8Nb33Cu38.2,True,16,3
Zr28Al15Ni7,True,11,3
Zr28Ti41Cu31,False,12,3
Zr29Al11Ni60,True,12,3
Zr29Al13Ni58,True,12,3
Zr29Al33Ni38,True,12,3
Zr29Al9Ni62,True,11,3
Zr29Cu70B,True,9,3
Zr29V10Ni11,True,11,3
Zr2Al16Ni7,True,10,3
Zr2Al17Ni6,True,10,3
Zr2Al21Ni2,True,10,3
Zr2Al2Ni,False,8,3
Zr2Al3Ni5,False,9,3
Zr2Al41Ni7,True,10,3
Zr2Al43Ni5,True,10,3
Zr2Al5Ni3,False,9,3
Zr2Al7Ni,False,8,3
Zr2Al83Ni15,False,11,3
Zr2Al89Ni9,True,10,3
Zr2AlCo17,True,9,3
Zr2AlNi,True,7,3
Zr2AlNi17,True,9,3
Zr2AlNi2,True,8,3
Zr2AlNi7,False,8,3
Zr2Co13B5,True,9,3
Zr2Co17B,True,8,3
Zr2Co17Mo,True,9,3
Zr2Co17Ni,True,9,3
Zr2Co17Si,True,9,3
Zr2Co17W,True,8,3
Zr2Cr5Co13,True,10,3
Zr2Cr5Fe13,True,10,3
Zr2CrCo17,True,9,3
Zr2Cu2Ni,True,8,3
Zr2Cu3,True,6,2
Zr2Cu3Ni5,False,9,3
Zr2Cu5Ni3,False,9,3
Zr2Cu7Ni,False,8,3
Zr2CuNi,True,7,3
Zr2CuNi2,True,8,3
Zr2Fe17B,True,8,3
Zr2Fe18B5,True,9,3
Zr2Fe20B3,True,9,3
Zr2Fe22B,True,8,3
Zr2Fe23,True,7,2
Zr2Fe83B15,True,10,3
Zr2FeCo17,True,9,3
Zr2FeCu2,True,8,3
Zr2Mn17Co,True,9,3
Zr2Ni3,True,6,2
Zr2Ti3Cu5,True,9,3
Zr2Ti3Ni5,True,9,3
Zr2TiSi,True,7,3
Zr2TiSi2,True,8,3
Zr2V2Co21,True,9,3
Zr2VCo17,True,8,3
Zr2VCo22,True,8,3
Zr2VNi2,True,7,3
Zr3(Fe10B)2,True,11,3
Zr30.1Nb30Cu39.9,True,16,3
Zr30Ni17B3,True,10,3
Zr30Ni19B,True,9,3
Zr31(Ti3Si20)3,True,14,3
Zr31Ti4Si15,True,11,3
Zr32.3Nb25Cu42.7,True,16,3
Zr32.5Cu65B2.5,True,14,3
Zr33Al13Ni4,True,11,3
Zr33Al35Ni32,True,12,3
Zr33Nb10Cu57,True,12,3
Zr33Ni67,True,8,2
Zr33Ti12Si5,True,11,3
Zr34.4Nb20Cu45.6,True,16,3
Zr34Fe11Si5,True,11,3
Zr35(Ni4P)3,True,11,3
Zr35(SiNi4)3,True,12,3
Zr35Al13Ni2,True,11,3
Zr35Fe11B4,True,10,3
Zr35Fe14Ir,True,10,3
Zr35Fe14Pd,True,10,3
Zr35Fe14Rh,True,10,3
Zr35Fe14Ru,True,10,3
Zr35Ti11Cu54,True,12,3
Zr36.6Nb15Cu48.4,True,16,3
Zr36Ti9Si55,True,11,3
Zr37.5Cu55B7.5,True,14,3
Zr37.5Cu60B2.5,True,14,3
Zr37.5Sc37.5Fe25,True,16,3
Zr37Al12Ni,True,10,3
Zr37Ni12P,True,9,3
Zr37Ni63,True,8,2
Zr37SiNi12,True,10,3
Zr38.7Nb10Cu51.3,True,16,3
Zr38Al11Ni,True,10,3
Zr38Nb5Cu57,True,11,3
Zr38V25Ni37,True,11,3
Zr39Al10Ni,True,10,3
Zr39Al35Ni26,True,12,3
Zr39Cu60B,True,9,3
Zr39Ti11,True,8,2
Zr39Ti26Si35,True,12,3
Zr3Al,False,5,2
Zr3Al11Ni6,False,10,3
Zr3Al13Ni4,True,10,3
Zr3Al14Ni3,False,10,3
Zr3Al2Ni5,True,9,3
Zr3Al38Ni9,True,10,3
Zr3Al3Ni4,True,9,3
Zr3Al42Ni5,True,10,3
Zr3Al4Ni3,False,9,3
Zr3Al5Ni2,False,9,3
Zr3Al6Ni,False,8,3
Zr3Al87Ni10,True,11,3
Zr3AlNi,True,7,3
Zr3AlNi6,True,8,3
Zr3Be2,True,6,2
Zr3BeNb,False,7,3
Zr3Co15W2,True,9,3
Zr3Co17,True,7,2
Zr3Co41W6,True,9,3
Zr3Co44Mo3,True,10,3
Zr3Cr5Co42,True,10,3
Zr3Cr6Co41,True,10,3
Zr3Cr7Co40,True,10,3
Zr3Cu2,True,6,2
Zr3Cu2Ni5,True,9,3
Zr3Cu3Ni4,True,9,3
Zr3Cu4Ni3,True,9,3
Zr3Cu5Ni2,True,9,3
Zr3Cu6Ni,True,8,3
Zr3Cu7,True,6,2
Zr3CuNi,True,7,3
Zr3CuNi6,True,8,3
Zr3Fe15B2,True,9,3
Zr3Fe16B,True,8,3
Zr3Fe17,True,7,2
Zr3Fe22,True,7,2
Zr3Fe39B8,True,9,3
Zr3Fe40B7,True,9,3
Zr3Fe45B2,True,9,3
Zr3Fe4Si13,True,10,3
Zr3Fe75B22,True,10,3
Zr3Fe78B19,True,10,3
Zr3Fe80B17,True,10,3
Zr3Fe82B15,True,10,3
Zr3Fe87B10,True,10,3
Zr3Fe90B7,False,9,3
Zr3Fe93B4,False,9,3
Zr3Nb13Si4,True,10,3
Zr3Nb14Si3,True,10,3
Zr3Nb5Si2,False,9,3
Zr3Ni2,True,6,2
Zr3Ni7,True,6,2
Zr3Ti14Si3,True,10,3
Zr3Ti22Si75,True,11,3
Zr3Ti2Si5,True,9,3
Zr3Ti3Be4,True,9,3
Zr3Ti3Cu4,True,9,3
Zr3Ti3Si14,True,10,3
Zr3Ti4Cu13,True,10,3
Zr3Ti4Si13,True,10,3
Zr3Ti5Cu12,True,10,3
Zr3Ti7Si40,True,10,3
Zr3TiSi,True,7,3
Zr3VNi6,True,7,3
Zr4(AlNi)3,True,10,3
Zr4(Co6Mo)3,True,11,3
Zr4(CuNi)3,True,10,3
Zr4(Fe25B7)3,True,12,3
Zr4(Ti2Si5)3,True,12,3
Zr4.5Fe92B3.5,True,13,3
Zr40(FeCu19)3,True,13,3
Zr40(Ti7Cu13)3,True,14,3
Zr40.9Nb5Cu54.1,True,15,3
Zr40Al9Ni,True,9,3
Zr40Fe7Cu53,True,11,3
Zr40FeCu59,True,10,3
Zr40Ni59Pd,True,10,3
Zr41Al7Ni2,True,10,3
Zr41Ni9,True,7,2
Zr42.5Cu50B7.5,True,14,3
Zr42.5Cu55B2.5,True,14,3
Zr42.6Nb1Cu56.4,True,15,3
Zr42AlNi7,True,9,3
Zr42NbCu57,True,10,3
Zr43Nb40Si17,True,12,3
Zr44Ti17Cu39,True,12,3
Zr45(Al3Ni2)11,True,14,3
Zr45Co54Pd,True,10,3
Zr46.9Fe30Ni23.1,True,16,3
Zr46.9Mn30Ni23.1,True,16,3
Zr47.5Cu50B2.5,True,14,3
Zr47Nb40Si13,True,12,3
Zr47Ti8Si45,True,11,3
Zr48Al25Ni27,True,12,3
Zr49Cu50B,True,9,3
Zr49Nb40Si11,True,12,3
Zr49Ni49P2,True,10,3
Zr4Al,False,5,2
Zr4Al31Ni15,True,11,3
Zr4Al33Ni13,True,11,3
Zr4Al35Ni11,True,11,3
Zr4Al41Ni5,False,10,3
Zr4Al5Ni,False,8,3
Zr4AlNi5,True,8,3
Zr4Be,False,5,2
Zr4Co17B4,True,9,3
Zr4Co20W,True,8,3
Zr4Co21,True,7,2
Zr4Co45Mo,True,9,3
Zr4CrNi5,True,8,3
Zr4Cu5Ni,True,8,3
Zr4CuNi5,True,8,3
Zr4Fe35B11,True,10,3
Zr4Fe39B7,True,9,3
Zr4Fe41B5,True,9,3
Zr4Fe45B,True,8,3
Zr4FeCu5,True,8,3
Zr4Ni,True,5,2
Zr4Ti,True,5,2
Zr4Ti11Si35,True,11,3
Zr4Ti13Si3,True,10,3
Zr4Ti3Si13,True,10,3
Zr4Ti5Cu11,True,10,3
Zr4VCo20,True,8,3
Zr5(Al13Ni2)3,True,13,3
Zr5(Co14W)3,True,11,3
Zr5(CrFe14)3,True,12,3
Zr5(Fe13B2)3,True,12,3
Zr5(Fe14B)3,True,11,3
Zr5(Fe2Co3)9,True,12,3
Zr5(Fe2Ni3)9,True,12,3
Zr5(Fe3Co2)9,True,12,3
Zr5(Fe3Ni2)9,True,12,3
Zr5(Fe4Co)9,True,11,3
Zr5(Fe4Ni)9,True,11,3
Zr5(FeCo4)9,True,11,3
Zr5(FeNi4)9,True,11,3
Zr5(Nb4Ge)3,True,11,3
Zr5(Nb4Si)3,True,11,3
Zr5(Ti4Si)3,True,11,3
Zr5(TiSi14)3,False,12,3
Zr5(TiSi4)3,True,11,3
Zr5.2Co74.8Mo20,True,15,3
Zr5.2Co84.8Mo10,True,15,3
Zr5.2Co84.8W10,True,14,3
Zr5.2Co86.8W8,True,13,3
Zr5.5Co86.5Mo8,True,14,3
Zr5.5Co88.5W6,True,13,3
Zr5.5Fe80B14.5,True,14,3
Zr5.5Fe92B2.5,True,13,3
Zr50.25Fe25Ni24.75,True,18,3
Zr50.25Mn25Ni24.75,True,18,3
Zr50.25Ti25Ni24.75,True,18,3
Zr50.25V25Ni24.75,True,17,3
Zr51.2Al20Ni28.8,True,16,3
Zr51Nb40Si9,True,11,3
Zr51V20Ni29,True,11,3
Zr51V25Ni24,True,11,3
Zr52.5Cu45B2.5,True,14,3
Zr53.2Fe16.8B30,True,15,3
Zr53.6Co20Ni26.4,True,16,3
Zr53.6Cr20Ni26.4,True,16,3
Zr53.6Cu20Ni26.4,True,16,3
Zr53.6Fe20Ni26.4,True,16,3
Zr53.6Mn20Ni26.4,True,16,3
Zr53.6Ti20Ni26.4,True,16,3
Zr53.6V20Ni26.4,True,15,3
Zr53Nb30Si17,True,12,3
Zr53Nb40Si7,False,11,3
Zr54.4Al15Ni30.6,True,16,3
Zr56.95Co15Ni28.05,True,18,3
Zr56.95Cr15Ni28.05,True,18,3
Zr56.95Cu15Ni28.05,True,18,3
Zr56.95Fe15Ni28.05,True,18,3
Zr56.95Mn15Ni28.05,True,18,3
Zr56.95Ti15Ni28.05,True,18,3
Zr56.95V15Ni28.05,True,17,3
Zr57.5Cu35B7.5,True,14,3
Zr57.5Cu40B2.5,True,14,3
Zr57.6Al10Ni32.4,True,16,3
Zr57Fe18B25,True,11,3
Zr57Nb30Si13,True,12,3
Zr57Ti8Si35,True,11,3
Zr59Cu40B,True,9,3
Zr59Nb30Si11,False,12,3
Zr5Al29Ni16,True,11,3
Zr5Al2Ni3,True,9,3
Zr5Al3Ni2,True,9,3
Zr5Al4Ni,False,8,3
Zr5Al79Ni16,True,11,3
Zr5Al82Ni13,True,11,3
Zr5Al86Ni9,True,10,3
Zr5Al87.5Ni7.5,False,14,3
Zr5Al88Ni7,True,10,3
Zr5AlCo44,True,9,3
Zr5AlNi4,True,8,3
Zr5AlNi44,True,9,3
Zr5Co37B8,True,9,3
Zr5Co3Ni2,True,9,3
Zr5Co43B2,True,9,3
Zr5Co44B,True,8,3
Zr5Co44Ni,True,9,3
Zr5Co44Si,True,9,3
Zr5Co77Mo18,True,11,3
Zr5Co79Mo16,True,11,3
Zr5Co81Mo14,True,11,3
Zr5Co83Mo12,True,11,3
Zr5Cr2Fe43,True,10,3
Zr5Cr4Fe41,True,10,3
Zr5CrFe44,True,9,3
Zr5Cu14B,True,8,3
Zr5Cu2Ni3,True,9,3
Zr5Cu3Ni2,True,9,3
Zr5Cu4Ni,True,8,3
Zr5CuNi4,True,8,3
Zr5Fe34B11,True,10,3
Zr5Fe41B4,True,9,3
Zr5Fe43B2,True,9,3
Zr5Fe43Co2,True,10,3
Zr5Fe44B,True,8,3
Zr5Fe73B22,True,10,3
Zr5Fe78B17,True,10,3
Zr5Fe82B13,True,10,3
Zr5Fe84B11,True,10,3
Zr5Fe86B9,True,9,3
Zr5Fe88B7,False,9,3
Zr5Mn2Fe43,True,10,3
Zr5Mn44Co,True,9,3
Zr5Mn4Fe41,True,10,3
Zr5MnFe44,True,9,3
Zr5Nb11Si4,True,10,3
Zr5Ni78B17,True,10,3
Zr5Ti2Si13,True,10,3
Zr5Ti2Si3,True,9,3
Zr5Ti2Si43,False,10,3
Zr5Ti4Cu11,True,10,3
Zr5Ti4Si11,True,10,3
Zr5Ti4Si41,False,10,3
Zr5TiSi44,False,9,3
Zr5V3Ni2,True,8,3
Zr6(AlNi)7,True,10,3
Zr6.2Co89.8W4,True,13,3
Zr6.5Cr16Co77.5,True,15,3
Zr6.5Cr8Co85.5,True,14,3
Zr6.5Fe92B1.5,True,13,3
Zr6.5V10Co83.5,True,14,3
Zr6.5V12Co81.5,True,14,3
Zr6.5V14Co79.5,True,14,3
Zr6.8Cr6Co87.2,True,14,3
Zr6.8V16Co77.2,True,14,3
Zr60.3Co10Ni29.7,True,16,3
Zr60.3Cr10Ni29.7,True,16,3
Zr60.3Cu10Ni29.7,True,16,3
Zr60.3Fe10Ni29.7,True,16,3
Zr60.3Mn10Ni29.7,True,16,3
Zr60.3Ti10Ni29.7,True,16,3
Zr60.3V10Ni29.7,True,15,3
Zr60.8Al5Ni34.2,True,15,3
Zr61(Nb10Si3)3,False,14,3
Zr61Fe19B20,True,11,3
Zr62.5Be32.5Nb5,True,15,3
Zr62.5Be35Nb2.5,True,15,3
Zr62.5Cu30B7.5,True,14,3
Zr62.5Cu35B2.5,True,14,3
Zr63.5Be32.5Nb4,True,15,3
Zr63.65Co5Ni31.35,True,17,3
Zr63.65Cr5Ni31.35,True,17,3
Zr63.65Cu5Ni31.35,True,17,3
Zr63.65Fe5Ni31.35,True,17,3
Zr63.65Mn5Ni31.35,True,17,3
Zr63.65Ti5Ni31.35,True,17,3
Zr63.65V5Ni31.35,True,16,3
Zr63Al27Ni10,True,12,3
Zr63Fe20B17,True,11,3
Zr63Nb30Si7,False,11,3
Zr64V5Ni31,True,10,3
Zr65Al7.5Cu27.5,True,15,3
Zr65Be32.5Nb2.5,True,15,3
Zr65Co34Pd,True,10,3
Zr66.85Co33Ni0.15,True,17,3
Zr66.85Cr33Ni0.15,True,17,3
Zr66.85Cu33Ni0.15,True,17,3
Zr66.85Fe33Ni0.15,True,17,3
Zr66.85Mn33Ni0.15,True,17,3
Zr66.85Ti0.15Ni33,True,17,3
Zr66.85V0.15Ni33,True,16,3
Zr66.8Co33Ni0.2,True,15,3
Zr66.8Cr33Ni0.2,True,15,3
Zr66.8Cu33Ni0.2,True,15,3
Zr66.8Fe33Ni0.2,True,15,3
Zr66.8Mn33Ni0.2,True,15,3
Zr66.8Ti0.2Ni33,True,15,3
Zr66.8V0.2Ni33,True,14,3
Zr66.95Co33Ni0.05,True,17,3
Zr66.95Cr33Ni0.05,True,17,3
Zr66.95Cu33Ni0.05,True,17,3
Zr66.95Fe33Ni0.05,True,17,3
Zr66.95Mn33Ni0.05,True,17,3
Zr66.95Ti0.05Ni33,True,17,3
Zr66.95V0.05Ni33,True,16,3
Zr66.9Co33Ni0.1,True,15,3
Zr66.9Cr33Ni0.1,True,15,3
Zr66.9Cu33Ni0.1,True,15,3
Zr66.9Fe33Ni0.1,True,15,3
Zr66.9Mn33Ni0.1,True,15,3
Zr66.9Ti0.1Ni33,True,15,3
Zr66.9V0.1Ni33,True,14,3
Zr67(Al9Ni2)3,True,13,3
Zr67(Co2P)11,True,12,3
Zr67(Fe7B4)3,True,12,3
Zr67.5Be32.5,True,12,2
Zr67.5Cu25B7.5,True,14,3
Zr67.5Cu30B2.5,True,14,3
Zr67Co28P5,True,10,3
Zr67Co33,True,8,2
Zr67Cu33,True,8,2
Zr67Fe13.2Ni19.8,True,16,3
Zr67Fe16.5Ni16.5,True,16,3
Zr67Fe20.2Ni12.8,True,16,3
Zr67Fe23.1Ni9.9,True,15,3
Zr67Fe29.7Ni3.3,True,15,3
Zr67Fe3.3Ni29.7,True,15,3
Zr67Fe33,True,8,2
Zr67Fe6.6Ni26.4,True,15,3
Zr67Fe9.9Ni23.1,True,15,3
Zr67Ni33,True,8,2
Zr67Ti8Si25,True,11,3
Zr69Cu30B,True,9,3
Zr6Al37Ni7,True,10,3
Zr6Al3Ni,False,8,3
Zr6Al3Ni11,True,10,3
Zr6Al5Ni9,True,9,3
Zr6AlNi13,True,9,3
Zr6AlNi3,True,8,3
Zr6Cu13B,True,8,3
Zr6Cu3B,True,7,3
Zr6Cu3Ni,True,8,3
Zr6CuNi3,True,8,3
Zr6Fe39B5,True,9,3
Zr6Fe79B15,True,10,3
Zr6Ni3B,True,7,3
Zr6Ti11Si3,True,10,3
Zr6Ti3Si11,True,10,3
Zr6Ti5Cu9,True,9,3
Zr6Ti5Si9,True,9,3
Zr6V5Ni9,True,8,3
Zr6VNi3,True,7,3
Zr7(Al2Ni7)2,True,12,3
Zr7(Al4Ni5)2,True,12,3
Zr7(AlNi2)6,True,11,3
Zr7(Cr6Co25)3,True,13,3
Zr7(Fe26B5)3,True,12,3
Zr7(Fe27B4)3,True,12,3
Zr7(Fe29B2)3,True,12,3
Zr7(Fe30B)3,True,11,3
Zr7(V6Co25)3,True,12,3
Zr7.2Cr20Co72.8,True,15,3
Zr7.4Co86.2Mo6.4,True,16,3
Zr7.5Co79.5W13,True,14,3
Zr7.5Cr4Co88.5,True,14,3
Zr7.5V20Co72.5,True,14,3
Zr7.5V6Co86.5,True,13,3
Zr7.8Co90.2W2,True,13,3
Zr71.4Fe22.6B6,True,14,3
Zr71Ti9Si20,True,11,3
Zr72.5Cu25B2.5,True,14,3
Zr72Ti23Si5,True,11,3
Zr73Fe23B4,True,10,3
Zr75Ni24P,True,9,3
Zr75SiNi24,True,10,3
Zr76(Ti3Si5)3,True,13,3
Zr77.5Cu15B7.5,False,14,3
Zr77.5Cu20B2.5,True,14,3
Zr79Cu20B,False,9,3
Zr7Al2Cr,True,8,3
Zr7Al2Ni,True,8,3
Zr7Al2Ni11,True,10,3
Zr7Al3,False,6,2
Zr7Al35Ni8,True,10,3
Zr7Al3Ni10,True,10,3
Zr7Al4Ni9,True,9,3
Zr7Al5Ni13,True,10,3
Zr7Al5Ni8,True,9,3
Zr7Al6Ni7,True,9,3
Zr7Al73Ni20,True,11,3
Zr7Al7Ni11,True,10,3
Zr7Al83Ni10,True,11,3
Zr7AlNi12,True,9,3
Zr7AlNi2,True,8,3
Zr7Be2Nb,False,8,3
Zr7Be3,True,6,2
Zr7Co3,True,6,2
Zr7Co37W6,True,9,3
Zr7Co39W4,True,9,3
Zr7Co89Mo4,True,10,3
Zr7Co91B2,True,9,3
Zr7Cu12B,True,8,3
Zr7Cu13,True,7,2
Zr7Cu2Ni,True,8,3
Zr7Cu3,True,6,2
Zr7CuNi2,True,8,3
Zr7Fe3,True,6,2
Zr7Fe77B16,True,10,3
Zr7Fe84.5B8.5,True,13,3
Zr7Fe85B8,True,9,3
Zr7Fe89B4,True,9,3
Zr7Fe91B2,True,9,3
Zr7Fe92B,True,8,3
Zr7Fe93,False,7,2
Zr7Nb10Ge3,True,10,3
Zr7Nb10Si3,True,10,3
Zr7Ni13,True,7,2
Zr7Ni3,True,6,2
Zr7Ti10Si3,True,10,3
Zr7Ti2Si,True,8,3
Zr7Ti3Cu10,True,10,3
Zr7Ti3Si10,True,10,3
Zr7Ti4Cu9,True,9,3
Zr7Ti4Si9,True,9,3
Zr7V10Co33,True,10,3
Zr7V2Ni11,True,9,3
Zr7V8Co85,True,9,3
Zr8(AlNi3)3,True,11,3
Zr8(Cr3Co11)3,True,13,3
Zr8(CrNi3)3,True,11,3
Zr8(Ti3Si)3,True,11,3
Zr8(TiSi3)3,True,11,3
Zr8(VCo13)3,True,11,3
Zr8.3Cr2Co89.7,True,14,3
Zr8.3Cr8.3Co83.4,True,16,3
Zr8.5V2Co89.5,True,13,3
Zr83Al11Ni6,True,11,3
Zr83AlNi16,True,10,3
Zr83Ge17,True,8,2
Zr83Si17,True,8,2
Zr83Ti12Si5,True,11,3
Zr85(Si2Sn3)3,True,13,3
Zr85(Si4C)3,False,11,3
Zr85Al8Si7,True,10,3
Zr87Ge13,True,8,2
Zr87Si13,True,8,2
Zr8Al5Ni7,True,9,3
Zr8AlNi,True,7,3
Zr8AlNi11,True,9,3
Zr8Co37B5,True,9,3
Zr8Co37Mo5,True,10,3
Zr8Co41B,True,8,3
Zr8Co41Mo,True,9,3
Zr8Co41W,True,8,3
Zr8CrNi11,True,9,3
Zr8Cu11B,True,8,3
Zr8CuNi,False,7,3
Zr8Fe75B17,True,10,3
Zr8Fe85B7,True,9,3
Zr8Fe89.5B2.5,True,13,3
Zr8FeCu11,True,9,3
Zr8Ni17,True,7,2
Zr8TiSi,True,7,3
Zr8V5Ni12,True,9,3
Zr8VCo41,True,8,3
Zr9(Co11W2)7,True,12,3
Zr9.2Cr9.6Co81.2,True,16,3
Zr9.2V9Co81.8,True,13,3
Zr9.4Co81.6Mo9,True,14,3
Zr9.5Co85.5W5,True,13,3
Zr92.5Be7.5,False,11,2
Zr97.5Be2.5,False,11,2
Zr9Al30Ni11,True,11,3
Zr9Al31Ni10,True,11,3
Zr9Al3Ni8,True,9,3
Zr9Al4Ni7,True,9,3
Zr9Al59Ni32,True,11,3
Zr9Al5Ni6,True,9,3
Zr9Al6Ni5,True,9,3
Zr9Al7Ni4,True,9,3
Zr9Al81Ni10,True,11,3
Zr9Al9Ni2,True,9,3
Zr9Al9Ni7,True,9,3
Zr9AlNi10,True,9,3
Zr9Be,False,5,2
Zr9Co11,True,7,2
Zr9Co82.4Mo8.6,True,14,3
Zr9Co91,True,7,2
Zr9Cu10B,True,8,3
Zr9Cu6Ni5,True,9,3
Zr9Cu7Ni4,True,9,3
Zr9Cu8Ni3,True,9,3
Zr9Fe90B,True,8,3
Zr9Fe91,True,7,2
Zr9Nb8Ge3,True,9,3
Zr9Nb8Si3,True,9,3
Zr9Ta8Si3,True,9,3
Zr9Ti3Si8,True,9,3
Zr9Ti4Si7,True,9,3
Zr9Ti8Si3,True,9,3
Zr9V2Ni9,True,8,3
Zr9V8Si3,True,8,3
ZrAl14Ni5,False,9,3
ZrAl16Ni3,True,9,3
ZrAl17Ni2,True,9,3
ZrAl18Ni,False,8,3
ZrAl2Ni7,False,8,3
ZrAl3Ni,True,7,3
ZrAl43Ni6,True,9,3
ZrAl44Ni5,True,9,3
ZrAl4Ni5,False,8,3
ZrAl5Ni4,False,8,3
ZrAl7Ni2,True,8,3
ZrAl8Ni,False,7,3
ZrAlNi3,False,7,3
ZrAlNi8,False,7,3
ZrBe,True,4,2
ZrCo7B2,True,7,3
ZrCo8B,True,6,3
ZrCo8Mo,True,7,3
ZrCo8Ni,True,7,3
ZrCo8W,True,6,3
ZrCo9,True,5,2
ZrCr2Co7,True,8,3
ZrCr2Fe7,True,8,3
ZrCrCo8,True,7,3
ZrCrFe8,True,7,3
ZrCu,True,4,2
ZrCu19,False,6,2
ZrCu3,False,5,2
ZrCu3Ni,False,7,3
ZrCu4,False,5,2
ZrCuNi3,False,7,3
ZrFe14B5,True,8,3
ZrFe15B4,True,8,3
ZrFe16B3,True,8,3
ZrFe17B2,True,8,3
ZrFe18B,False,7,3
ZrFe2Co7,True,8,3
ZrFe40B9,True,8,3
ZrFe44B5,False,8,3
ZrFe45B4,False,8,3
ZrFe4Co5,True,8,3
ZrFe5Co4,True,8,3
ZrFe7B2,True,7,3
ZrFe7Co2,True,8,3
ZrFe8B,True,6,3
ZrFe8Co,True,7,3
ZrFe9,True,5,2
ZrFeCo8,True,7,3
ZrMn8Co,True,7,3
ZrMn9,True,5,2
ZrNb15Si4,True,9,3
ZrNb3Si,True,7,3
ZrNb79Si20,True,10,3
ZrNb7Si2,True,8,3
ZrNbCo8,True,7,3
ZrNi,True,4,2
ZrNi9,True,5,2
ZrTi16Si3,True,9,3
ZrTi2Si7,True,8,3
ZrTi3Si16,True,9,3
ZrTi4Si15,True,9,3
ZrTi5Be4,True,8,3
ZrTi9,False,5,2
ZrTiSi2,True,7,3
ZrTiSi3,True,7,3
ZrVCo8,True,6,3
ZrVNi2,True,6,3
